rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
56,Ivory Coast,CAF,1.4450854060451075,0.853504536798317,54.35535211267606,57,CAF,1.4313566520082246,0.853504536798317,54.26290297339593,both,-1,-0.013728754036882895,0.0,-0.09244913928012721
58,North Macedonia,UEFA,1.428019410302115,0.8493809292041213,54.16526604068858,58,UEFA,1.4144527884526934,0.8493809292041213,54.13234741784038,both,0,-0.0135666218494217,0.0,-0.03291862284820013
59,Congo DR,CAF,1.358571833354965,0.7843844615635419,54.14010172143975,59,CAF,1.345664984760727,0.7843844615635419,54.11057902973396,both,0,-0.012906848594238074,0.0,-0.02952269170578603
60,Romania,UEFA,1.3415323020026604,0.7717784709777822,54.113763693270734,60,UEFA,1.328787334176065,0.7717784709777822,54.08023474178404,both,0,-0.0127449678265954,0.0,-0.033528951486694325
67,Guadeloupe,CONCACAF,0.66656960907053,0.1591037736709782,53.44022691705791,61,CONCACAF,0.6602369935911202,0.1591037736709782,53.508419405320815,both,6,-0.0063326154794097755,0.0,0.06819248826290192
64,Montenegro,UEFA,1.405005431075488,0.8813942024590424,53.47758998435055,62,UEFA,1.391657449078694,0.8813942024590424,53.50011737089202,both,2,-0.0133479819967941,0.0,0.02252738654146924
63,Costa Rica,CONCACAF,1.3184513167489291,0.7972975202944752,53.49320813771518,63,CONCACAF,1.3059256253527454,0.7972975202944752,53.44456181533646,both,0,-0.012525691396183758,0.0,-0.04864632237871547
65,South Africa,CAF,1.2860535819984444,0.7668097122724719,53.45341158059468,64,CAF,1.2738356790069327,0.7668097122724719,53.437582159624405,both,1,-0.012217902991511709,0.0,-0.015829420970277397
62,Qatar,AFC,1.5254837103506889,0.998857612600948,53.50366197183099,65,AFC,1.5109911477941322,0.998857612600948,53.42603286384976,both,-3,-0.01449256255655662,0.0,-0.07762910798122391
61,Finland,UEFA,1.427133519228357,0.9009066162339784,53.52032081377152,66,UEFA,1.413575313615515,0.9009066162339784,53.42145539906104,both,-5,-0.013558205612842045,0.0,-0.09886541471048105
66,Bosnia and Herzegovina,UEFA,1.42139913576577,0.9037479172383176,53.4443427230047,67,UEFA,1.4078954085524618,0.9037479172383176,53.3610641627543,both,-1,-0.01350372721330828,0.0,-0.08327856025039893
68,Uzbekistan,AFC,1.2544885394157534,0.7950222686938304,52.740868544600936,68,AFC,1.2425705139982373,0.7950222686938304,52.701877934272304,both,0,-0.011918025417516187,0.0,-0.03899061032863216
69,Bulgaria,UEFA,1.3907291624520026,0.9437726800425644,52.575312989045386,69,UEFA,1.3775168093804446,0.9437726800425644,52.54082159624412,both,0,-0.013212353071557992,0.0,-0.03449139280126445
70,Burkina Faso,CAF,1.4924985918586249,1.0465896013510154,52.50691705790297,70,CAF,1.478319398032221,1.0465896013510154,52.50019561815337,both,0,-0.01417919382640398,0.0,-0.00672143974959738
71,Ghana,CAF,1.3567522869974975,0.9326851835576666,52.30515649452269,71,CAF,1.3438627246510453,0.9326851835576666,52.247730829420966,both,0,-0.012889562346452221,0.0,-0.05742566510172509
72,Gabon,CAF,1.4298969870159697,1.0159789807883857,52.16379499217527,72,CAF,1.4163125276125994,1.0159789807883857,52.13617370892018,both,0,-0.013584459403370275,0.0,-0.027621283255086837
73,Kosovo,UEFA,1.350311391379473,0.9682801757423536,51.78727699530516,73,UEFA,1.3374830195144605,0.9682801757423536,51.75670579029734,both,0,-0.012828371865012622,0.0,-0.030571205007824176
74,Jamaica,CONCACAF,1.3533461676039555,0.9727896226937172,51.758787167449135,74,CONCACAF,1.3404889644351534,0.9727896226937172,51.70241001564945,both,0,-0.012857203168802123,0.0,-0.05637715179968694
75,Honduras,CONCACAF,1.2726062304598895,0.9264465397650504,51.3583020344288,75,CONCACAF,1.2605160814273813,0.9264465397650504,51.32859154929578,both,0,-0.012090149032508268,0.0,-0.029710485133023212
77,Northern Ireland,UEFA,1.162636395442172,0.8361843077618732,51.04860719874805,76,UEFA,1.1515909935298816,0.8361843077618732,51.05221439749609,both,1,-0.011045401912290309,0.0,0.0036071987480355006
76,Saudi Arabia,AFC,1.1482910972708686,0.8216283867456727,51.0570813771518,77,AFC,1.1373819800856646,0.8216283867456727,51.022355242566505,both,-1,-0.010909117185204042,0.0,-0.034726134585298496
79,Equatorial Guinea,CAF,1.1329244008022654,0.839723588892193,50.66691705790297,78,CAF,1.1221612719408618,0.839723588892193,50.65697183098591,both,1,-0.010763128861403626,0.0,-0.009945226917061234
78,Jordan,AFC,1.17002275763739,0.8780891432625811,50.667793427230045,79,AFC,1.1589071830215478,0.8780891432625811,50.65197183098592,both,-1,-0.011115574615842228,0.0,-0.01582159624412327
81,Guinea,CAF,1.254876465993331,0.9717904898448192,50.55129890453834,80,CAF,1.2429547551544924,0.9717904898448192,50.56591549295775,both,1,-0.011921710838838528,0.0,0.014616588419407606
