rank,name,confed,off,def,spi
189,Vietnam,AFC,0.1695680362792362,1.8907101328618563,26.586788617886175
190,Dominica,CONCACAF,0.1442378121148629,2.0916217088090794,24.555162601626016
191,Barbados,CONCACAF,0.0007654063904544,1.9519426856815296,23.862918699186995
192,India,AFC,0.0542235331220848,2.1400488799706023,23.089829268292682
193,Chinese Taipei,AFC,0.1778063237768872,2.845049084360021,19.569674796747968
194,Anguilla,CONCACAF,0.0013066698151893,2.578039697429324,19.31621138211382
195,Philippines,AFC,0.120940390858544,2.831006725140528,19.024138211382112
196,St. Martin,CONCACAF,0.044597173053162,2.7069007205558777,18.976666666666667
197,Montserrat,CONCACAF,0.0414038249716678,2.737862037000874,18.748934959349594
198,St. Lucia,CONCACAF,0.0624658722036072,2.7883082547889977,18.669
199,Bhutan,AFC,0.0012457423346283,2.752982272134129,18.216845528455284
200,US Virgin Islands,CONCACAF,0.0004233584581196,2.770003610684306,18.104154471544717
201,Sint Maarten,CONCACAF,0.0007010795396345,2.796182131513524,17.944739837398373
202,Laos,AFC,0.0043941373327009,2.835099616993763,17.74878048780488
203,Bahamas,CONCACAF,0.0017349692716393,2.842902470881937,17.678243902439025
204,Brunei,AFC,0.001054895614829,2.845049084360021,17.655227642276426
205,Turks and Caicos Islands,CONCACAF,0.0003776001635597,2.845049084360021,17.64760975609756
206,Timor-Leste,AFC,0.0011347878599612,2.845049084360021,17.646772357723574
