rank,name,confed,off,def,spi
158,San Marino,UEFA,0.4401231409687723,1.216966472932701,36.868780487804884
159,Mauritius,CAF,0.4820498340659356,1.2951750607018115,36.594682926829265
160,Botswana,CAF,0.6272923687157108,1.4930232398601508,36.47922764227643
161,El Salvador,CONCACAF,0.4173121211128838,1.2933429414673396,35.67639837398374
162,Somalia,CAF,0.282575247720658,1.1329011907132798,35.51437398373984
163,Burundi,CAF,0.1381102311403557,0.9348050545198364,35.51347154471544
164,Bangladesh,AFC,0.2038006167180604,1.0300292372087303,35.44131707317073
165,Liechtenstein,UEFA,0.2240280748601932,1.0959081441182543,35.02330894308943
166,Bonaire,CONCACAF,0.0499501877545668,0.8594478305341265,35.01829268292683
167,Afghanistan,AFC,0.1043431855029254,0.9411108994195614,34.939601626016255
168,Aruba,CONCACAF,0.0491162678804995,0.9110013384893606,34.3940650406504
169,Fiji,OFC,0.0139908074742256,0.8681408876096032,34.29771544715447
170,Central African Republic,CAF,0.6329444688683212,1.754734312213908,33.90883739837398
171,St. Vincent and the Grenadines,CONCACAF,0.1695608916702045,1.208247492141134,33.03256910569105
172,Hong Kong,AFC,0.3464936574435307,1.5201164818281585,32.38059349593495
173,Djibouti,CAF,0.3752499229222042,1.5624451148360494,32.363723577235774
174,Swaziland,CAF,0.4820498340659356,1.7259412246998045,32.215658536585366
175,Bermuda,CONCACAF,0.492261665317772,1.7870024813708425,31.769756097560975
176,Belize,CONCACAF,0.0987131333376531,1.233528042439922,31.71060162601626
177,Pakistan,AFC,0.0938084689831272,1.2667920835914304,31.311569105691056
178,Myanmar,AFC,0.2020421335548028,1.4733273389991426,30.848739837398377
179,British Virgin Islands,CONCACAF,0.1453883093156648,1.4193653453068158,30.537674796747964
180,Cayman Islands,CONCACAF,0.0128458440557211,1.3358112951695291,29.412048780487805
181,Cuba,CONCACAF,0.169688089552345,1.6010182497094436,29.135146341463415
182,Maldives,AFC,0.0021459558645627,1.3725792915839052,28.92291869918699
183,Tajikistan,AFC,0.1489119961523158,1.6174011513691946,28.714699186991872
