rank,name,confed,off,def,spi
183,New Caledonia,OFC,0.4513398078859659,1.8426412165672328,31.032647975077882
184,Puerto Rico,CONCACAF,0.4194104438052666,1.8958983318892957,30.14945482866043
185,Solomon Islands,OFC,0.4166392048633796,2.0152642635291045,29.014275700934583
186,Myanmar,AFC,0.2292857834987309,1.7582629189236278,28.92603582554517
187,Tahiti,OFC,0.2103151661786614,1.734892336106244,28.85109813084112
188,Singapore,AFC,0.2826696219964396,1.8713424404357104,28.583419003115267
189,Bonaire,CONCACAF,0.0756892388718726,1.596296476425773,28.319789719626172
190,Bahamas,CONCACAF,0.3111823262847884,1.946299034974164,28.312328660436137
191,Maldives,AFC,0.0608225708787585,1.672520910494923,27.40261682242991
192,Dominica,CONCACAF,0.2642103148654204,1.9956890810963783,27.296580996884735
193,Belize,CONCACAF,0.2588064831853269,2.0553006871607367,26.71760124610592
194,Vanuatu,OFC,0.2734029765673739,2.077836642769657,26.712982866043617
195,Philippines,AFC,0.2353049475823281,2.1177706002638668,25.934267912772587
196,Sri Lanka,AFC,0.053773397287174,1.8705076412972697,25.631456386292832
197,Barbados,CONCACAF,0.3801955482949811,2.37380000524389,25.580763239875388
198,Aruba,CONCACAF,0.2612797854886114,2.1986542260282,25.565147975077878
199,Fiji,OFC,0.3724180400127218,2.388408323659479,25.43056074766355
200,Antigua and Barbuda,CONCACAF,0.2965495500130684,2.487023579026098,23.778014018691586
201,Samoa,OFC,0.1204648785955184,2.2189276035068244,23.681869158878506
202,Guam,AFC,0.034413753597932,2.1501169790500403,23.173528037383175
203,St. Lucia,CONCACAF,0.2436653080389831,2.514925138287541,22.956277258566978
204,Anguilla,CONCACAF,0.0558389380122823,2.3275983246672123,22.107928348909656
205,Sint Maarten,CONCACAF,0.1679570712327566,2.6367522703327007,21.253146417445482
206,St. Kitts and Nevis,CONCACAF,0.1640136150888668,2.6367522703327007,21.19006230529595
207,Cayman Islands,CONCACAF,0.1628646137584745,2.6367522703327007,21.188232087227412
208,Laos,AFC,0.0802560147590755,2.6367522703327007,20.244867601246106
209,Bhutan,AFC,0.06188398475994,2.6367522703327007,20.03797507788162
210,Brunei,AFC,0.0556533212115701,2.6367522703327007,19.982718068535824
211,US Virgin Islands,CONCACAF,0.0226365423885141,2.6367522703327007,19.591744548286606
212,Turks and Caicos Islands,CONCACAF,0.0056830055859105,2.63026875578762,19.45288940809969
213,Macau,AFC,0.0060311896188909,2.6367522703327007,19.401253894080998
214,Tuvalu,OFC,0.0005948756556085,2.6367522703327007,19.333878504672896
215,Tonga,OFC,0.0003915503872512,2.6367522703327007,19.308816199376945
