rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
60,Georgia,UEFA,1.5969971864296593,0.9777691578725008,54.55735772357724,40,UEFA,1.6103020342566603,0.7925128399812151,56.55041463414634,both,20,0.013304847827001032,-0.18525631789128572,1.993056910569102
38,Slovakia,UEFA,1.5368879153053026,0.6402928898517546,58.13087804878049,41,UEFA,1.516803806644644,0.7145128405580732,56.381756097560974,both,-3,-0.020084108660658462,0.0742199507063186,-1.7491219512195144
42,Algeria,CAF,1.6133623445834675,0.753841058271209,57.54800813008131,42,CAF,1.5958287207118154,0.793316064650674,56.30539837398374,both,0,-0.017533623871652138,0.039475006379464994,-1.2426097560975649
27,Iceland,UEFA,1.980747300611676,0.8876170080872803,59.96724390243903,43,UEFA,1.6526720741010474,0.8653813380244967,56.071617886178856,both,-16,-0.3280752265106286,-0.022235670062783597,-3.8956260162601737
87,Egypt,CAF,1.174325273944996,0.9720059918591932,49.5179674796748,44,CAF,1.4668189443331945,0.7151318660448381,55.81786178861788,both,43,0.2924936703881984,-0.2568741258143551,6.299894308943081
67,Iran,AFC,0.7824572291084599,0.3456971440558072,52.437902439024384,45,AFC,1.4472326964820392,0.7088490568767553,55.637,both,22,0.6647754673735793,0.36315191282094805,3.1990975609756163
65,Israel,UEFA,1.395312905528452,0.9122076090947746,52.95612195121952,46,UEFA,1.7141251555862198,0.974918595642553,55.41341463414634,both,19,0.3188122500577677,0.0627109865477784,2.45729268292682
48,Albania,UEFA,1.3299662856261114,0.6024358055056261,56.12565040650407,47,UEFA,1.3931974156061129,0.6784836932682188,55.35525203252033,both,1,0.06323112998000147,0.07604788776259264,-0.7703983739837383
106,Peru,CONMEBOL,0.7489577336726575,0.7987184336600804,46.01056097560976,48,CONMEBOL,1.3293525571858642,0.6362604609881882,55.14821951219512,both,58,0.5803948235132067,-0.16245797267189221,9.137658536585356
26,Rep of Ireland,UEFA,1.8774174084594577,0.7828083529864158,60.10198373983741,49,UEFA,1.4796545338479037,0.7836120652271616,55.10676422764228,both,-23,-0.397762874611554,0.0008037122407458241,-4.995219512195128
46,Tunisia,CAF,1.7427018299698864,0.9763093257422892,56.290699186991866,50,CAF,1.3384423138709396,0.6577141388646714,54.95930081300813,both,-4,-0.40425951609894684,-0.3185951868776178,-1.3313983739837383
23,Congo DR,CAF,1.8989884407295707,0.7607564168860526,60.58273983739838,51,CAF,1.4264312177991714,0.7427592736489571,54.95812195121951,both,-28,-0.47255722293039937,-0.017997143237095448,-5.624617886178868
76,Bolivia,CONMEBOL,1.0699013606332552,0.7624008878857943,50.76350406504066,52,CONMEBOL,1.4056085640679294,0.7205739689494467,54.93073983739837,both,24,0.3357072034346742,-0.0418269189363476,4.167235772357714
39,Nigeria,CAF,1.865443475961737,0.9391786538064302,58.072422764227646,53,CAF,1.5525721304211173,0.8859201193929181,54.6459024390244,both,-14,-0.3128713455406198,-0.053258534413512026,-3.4265203252032492
69,Panama,CONCACAF,1.419684929168095,1.0155319311587945,52.00060975609756,54,CONCACAF,1.5453866712820985,0.8795316804672316,54.611008130081295,both,15,0.12570174211400342,-0.13600025069156285,2.6103983739837346
97,Chile,CONMEBOL,0.9798774894731498,0.8804546298652278,48.13613008130081,55,CONMEBOL,1.296631294453361,0.6457233665634682,54.56824390243903,both,42,0.3167538049802111,-0.23473126330175964,6.432113821138216
73,Cameroon,CAF,1.3023368817290788,0.9327626053530752,51.599178861788616,56,CAF,1.4578521227805008,0.8265179625071901,54.254089430894304,both,17,0.155515241051422,-0.10624464284588508,2.654910569105688
82,Mali,CAF,1.3512631439826466,1.127044583252487,49.87786991869918,57,CAF,1.3012000619678157,0.6878450830571158,54.10969105691057,both,25,-0.050063082014830895,-0.43919950019537113,4.231821138211387
47,Ivory Coast,CAF,1.3505188919090767,0.6085546088053622,56.27160162601626,58,CAF,1.352866310135791,0.7524821034374783,53.92627642276423,both,-11,0.0023474182267142485,0.14392749463211618,-2.345325203252031
44,North Macedonia,UEFA,1.5550069517940426,0.7693298182974065,56.6509349593496,59,UEFA,1.3820789735080372,0.7960041482763327,53.70917073170733,both,-15,-0.17292797828600537,0.02667432997892616,-2.941764227642267
52,Romania,UEFA,1.8673005684603885,1.1310902494389774,55.79086991869918,60,UEFA,1.3687710969733835,0.7990095365811665,53.53378048780487,both,-8,-0.498529471487005,-0.33208071285781093,-2.257089430894311
43,Bosnia and Herzegovina,UEFA,2.005447766412583,1.1397297324766609,57.175780487804886,61,UEFA,1.4759130004179486,0.9109343501366182,53.40458536585365,both,-18,-0.5295347659946343,-0.2287953823400427,-3.771195121951237
12,Kosovo,UEFA,2.001088156049267,0.6332590598318839,63.3040406504065,62,UEFA,1.4154567793591712,0.8582707763448904,53.35561788617886,both,-50,-0.5856313766900958,0.22501171651300644,-9.948422764227637
59,Guadeloupe,CONCACAF,2.190171397255813,1.5394792276215925,54.64769918699187,63,CONCACAF,0.785886516623516,0.2881011451778705,52.6520569105691,both,-4,-1.404284880632297,-1.251378082443722,-1.995642276422771
37,Uzbekistan,AFC,1.3371074253104314,0.4487361952682881,58.235113821138206,64,AFC,1.2031784129628065,0.7107298808365871,52.60379674796748,both,-27,-0.1339290123476249,0.26199368556829894,-5.631317073170727
63,South Africa,CAF,1.4146810868442845,0.9014982912046804,53.35234959349594,65,CAF,1.249381852523417,0.7573732823841393,52.592138211382114,both,-2,-0.16529923432086746,-0.14412500882054113,-0.7602113821138232
25,Northern Ireland,UEFA,1.9046861100146268,0.7931970580554564,60.31587804878049,66,UEFA,1.2590400967077415,0.789109274200819,52.31242276422764,both,-41,-0.6456460133068853,-0.004087783854637372,-8.00345528455285
51,Ghana,CAF,1.4566714192895358,0.7458011769023867,55.7980650406504,67,CAF,1.3088334299911293,0.8574024989335824,52.05354471544715,both,-16,-0.14783798929840652,0.11160132203119577,-3.744520325203247
66,Burkina Faso,CAF,1.3061952246575534,0.8625962639617688,52.5090406504065,68,CAF,1.3797048689044675,0.9583471963492656,51.67234146341463,both,-2,0.07350964424691409,0.09575093238749677,-0.836699186991865
99,Finland,UEFA,1.2332704950176572,1.153928573721821,48.05884552845528,69,UEFA,1.322001557478734,0.9051365701806454,51.59628455284553,both,30,0.08873106246107687,-0.2487920035411756,3.5374390243902525
72,Gabon,CAF,1.4685649549198418,1.0976297925786829,51.65085365853659,70,CAF,1.3750888192355726,0.993647790849534,51.21198373983739,both,2,-0.09347613568426927,-0.10398200172914884,-0.4388699186991971
