team,confed,off,def,spi
Barbados,CONCACAF,0.3799882989041093,2.372843056797372,25.483427230046946
Sri Lanka,AFC,0.0537277788695764,1.866781250552202,25.475845070422537
Aruba,CONCACAF,0.2611214392282243,2.195743450393831,25.439741784037555
Fiji,OFC,0.3720386407699347,2.384892949338388,25.286956181533643
Antigua and Barbuda,CONCACAF,0.2959671582407102,2.486222187126606,23.641118935837248
Samoa,OFC,0.1201688070341503,2.214125743027105,23.558575899843508
Guam,AFC,0.0343327599265762,2.1458382065713257,23.03334115805947
St. Lucia,CONCACAF,0.2436337334667674,2.5129301756804323,22.828012519561817
Anguilla,CONCACAF,0.0557038773015468,2.324081614765478,21.975133020344288
Sint Maarten,CONCACAF,0.1678050373816677,2.634459490951884,21.11669014084507
St. Kitts and Nevis,CONCACAF,0.1638917421416108,2.634459490951884,21.08102503912363
Cayman Islands,CONCACAF,0.1624616758517531,2.634459490951884,21.03502347417841
Laos,AFC,0.0800587654032532,2.634459490951884,20.14241001564945
Bhutan,AFC,0.0617322638660109,2.634459490951884,19.89925665101721
Brunei,AFC,0.0556072133806246,2.634459490951884,19.83453834115806
Timor-Leste,AFC,0.0276232414184927,2.634459490951884,19.522973395931142
US Virgin Islands,CONCACAF,0.0225818738399444,2.634459490951884,19.453270735524256
Turks and Caicos Islands,CONCACAF,0.0056707139816571,2.628482651877859,19.283638497652586
Macau,AFC,0.0060180547730636,2.634459490951884,19.248114241001566
Tonga,OFC,0.0003921058736063,2.634459490951884,19.232668231611893
Tuvalu,OFC,0.000595719596313,2.634459490951884,19.20680751173709
