team,xG,xGA,matches,confed
São Tomé and Príncipe,0.8852285580996856,1.239733625980072,4.0,CAF
Pakistan,0.07771010281496861,1.4837528662273298,4.0,AFC
Afghanistan,0.11763760538955123,0.8280822517913289,3.0,AFC
Seychelles,0.0034313538028376027,1.6346804113573592,4.0,CAF
Turkmenistan,0.3988295848884623,1.0188216214215327,4.0,AFC
British Virgin Islands,0.16091427620012844,1.5818322025577534,6.0,CONCACAF
Saint Vincent and the Grenadines,0.1734791941796612,1.1789504705176954,7.0,CONCACAF
Malaysia,0.3136056521189337,0.6812891142077051,8.0,AFC
Bermuda,0.45298949099379726,1.8903267083043565,8.0,CONCACAF
Yemen,0.15417451669386478,1.6676773040622488,5.0,AFC
Guyana,0.2380492177411843,0.4870351835724273,4.0,CONCACAF
Nepal,0.06571838454617829,1.572273427851187,7.0,AFC
Papua New Guinea,0.04038911474776478,0.31720303610486505,3.0,OFC
Bangladesh,0.21007866541818698,1.0505490208439383,7.0,AFC
Cambodia,0.23631554746449726,0.6124207858873129,2.0,AFC
New Caledonia,0.48235364797947416,0.005055925856530083,1.0,OFC
Puerto Rico,0.2764749367707318,0.8108656783971665,4.0,CONCACAF
Solomon Islands,0.00590587330578951,0.5150632754965773,2.0,OFC
Myanmar,0.2161323012668732,1.4769876303792502,4.0,AFC
Singapore,0.23830027995500708,0.572726180630527,8.0,AFC
Bahamas,0.0018189584448706632,2.879668332405267,4.0,CONCACAF
Bonaire,0.03848078168456666,0.5631903085370825,2.0,CONCACAF
Maldives,0.002212246260735555,1.4539640544718961,7.0,AFC
Dominica,0.1566511844740734,2.2276325991941808,4.0,CONCACAF
Belize,0.09126692166959277,1.1428168083839962,4.0,CONCACAF
Vanuatu,0.036123604153472336,0.23255303657866624,3.0,OFC
Philippines,0.12461748651220302,2.879668332405267,4.0,AFC
Barbados,0.0007360063387734658,1.9147975986046348,4.0,CONCACAF
Sri Lanka,0.12610763607619374,0.422309833911661,7.0,AFC
Aruba,0.0010849575729603405,0.8827021366958747,4.0,CONCACAF
Fiji,0.0012714659912326355,0.8747169377932403,4.0,OFC
Antigua and Barbuda,0.003430245230254726,0.3527472076081083,4.0,CONCACAF
Saint Lucia,0.0064891140102810866,2.879668332405267,4.0,CONCACAF
Anguilla,0.001377354641606584,2.576624635119778,5.0,CONCACAF
Sint Maarten,0.0006938915346474636,2.879668332405267,2.0,CONCACAF
Saint Kitts and Nevis,0.24595177714545433,1.9039451709994777,6.0,CONCACAF
Cayman Islands,0.01027165041977478,1.4308163562641545,4.0,CONCACAF
Laos,0.004434151666284638,2.855414397983897,4.0,AFC
Bhutan,0.0012185216660456615,2.879668332405267,5.0,AFC
Brunei,0.0010596886904847393,2.879668332405267,5.0,AFC
East Timor,0.0011451215788546292,2.879668332405267,4.0,AFC
United States Virgin Islands,0.00035697310163944665,2.879668332405267,1.0,CONCACAF
Turks and Caicos Islands,0.0003810387039971621,2.879668332405267,1.0,CONCACAF
