date,team,name,confed,stage,side,home_team,away_team,home_score,away_score,tournament
2025-09-04,Saudi Arabia,Saudi Arabia,AFC,stage2,home,Saudi Arabia,North Macedonia,2.0,1.0,Friendly
2025-09-04,Germany,Germany,UEFA,stage2,away,Slovakia,Germany,2.0,0.0,FIFA World Cup qualification
2025-09-04,Slovakia,Slovakia,UEFA,stage2,home,Slovakia,Germany,2.0,0.0,FIFA World Cup qualification
2025-09-04,Panama,Panama,CONCACAF,stage2,away,Suriname,Panama,0.0,0.0,FIFA World Cup qualification
2025-09-04,Suriname,Suriname,CONCACAF,stage2,home,Suriname,Panama,0.0,0.0,FIFA World Cup qualification
2025-09-04,Equatorial Guinea,Equatorial Guinea,CAF,stage2,away,São Tomé and Príncipe,Equatorial Guinea,2.0,3.0,FIFA World Cup qualification
2025-09-04,São Tomé and Príncipe,Sao Tome and Principe,CAF,stage2,home,São Tomé and Príncipe,Equatorial Guinea,2.0,3.0,FIFA World Cup qualification
2025-09-04,Fiji,Fiji,OFC,stage2,away,Thailand,Fiji,3.0,0.0,King's Cup
2025-09-04,Thailand,Thailand,AFC,stage2,home,Thailand,Fiji,3.0,0.0,King's Cup
2025-09-04,Liberia,Liberia,CAF,stage2,away,Tunisia,Liberia,3.0,0.0,FIFA World Cup qualification
2025-09-04,Tunisia,Tunisia,CAF,stage2,home,Tunisia,Liberia,3.0,0.0,FIFA World Cup qualification
2025-09-04,Syria,Syria,AFC,stage2,away,United Arab Emirates,Syria,3.0,1.0,Friendly
2025-09-04,United Arab Emirates,United Arab Emirates,AFC,stage2,home,United Arab Emirates,Syria,3.0,1.0,Friendly
2025-09-04,Peru,Peru,CONMEBOL,stage2,away,Uruguay,Peru,3.0,0.0,FIFA World Cup qualification
2025-09-04,Uruguay,Uruguay,CONMEBOL,stage2,home,Uruguay,Peru,3.0,0.0,FIFA World Cup qualification
2025-09-05,New Zealand,New Zealand,OFC,stage2,away,Australia,New Zealand,1.0,0.0,Soccer Ashes
2025-09-05,Australia,Australia,AFC,stage2,home,Australia,New Zealand,1.0,0.0,Soccer Ashes
2025-09-05,Zimbabwe,Zimbabwe,CAF,stage2,away,Benin,Zimbabwe,1.0,0.0,FIFA World Cup qualification
2025-09-05,Benin,Benin,CAF,stage2,home,Benin,Zimbabwe,1.0,0.0,FIFA World Cup qualification
2025-09-05,Jamaica,Jamaica,CONCACAF,stage2,away,Bermuda,Jamaica,0.0,4.0,FIFA World Cup qualification
2025-09-05,Bermuda,Bermuda,CONCACAF,stage2,home,Bermuda,Jamaica,0.0,4.0,FIFA World Cup qualification
2025-09-05,Tanzania,Tanzania,CAF,stage2,away,Congo,Tanzania,1.0,1.0,FIFA World Cup qualification
2025-09-05,Congo,Congo,CAF,stage2,home,Congo,Tanzania,1.0,1.0,FIFA World Cup qualification
2025-09-05,Scotland,Scotland,UEFA,stage2,away,Denmark,Scotland,0.0,0.0,FIFA World Cup qualification
2025-09-05,Denmark,Denmark,UEFA,stage2,home,Denmark,Scotland,0.0,0.0,FIFA World Cup qualification
2025-09-05,Burkina Faso,Burkina Faso,CAF,stage2,away,Djibouti,Burkina Faso,0.0,6.0,FIFA World Cup qualification
2025-09-05,Djibouti,Djibouti,CAF,stage2,home,Djibouti,Burkina Faso,0.0,6.0,FIFA World Cup qualification
2025-09-05,Ethiopia,Ethiopia,CAF,stage2,away,Egypt,Ethiopia,2.0,0.0,FIFA World Cup qualification
2025-09-05,Egypt,Egypt,CAF,stage2,home,Egypt,Ethiopia,2.0,0.0,FIFA World Cup qualification
2025-09-05,Croatia,Croatia,UEFA,stage2,away,Faroe Islands,Croatia,0.0,1.0,FIFA World Cup qualification
2025-09-05,Faroe Islands,Faroe Islands,UEFA,stage2,home,Faroe Islands,Croatia,0.0,1.0,FIFA World Cup qualification
2025-09-05,Belarus,Belarus,UEFA,stage2,away,Greece,Belarus,5.0,1.0,FIFA World Cup qualification
2025-09-05,Greece,Greece,UEFA,stage2,home,Greece,Belarus,5.0,1.0,FIFA World Cup qualification
2025-09-05,Honduras,Honduras,CONCACAF,stage2,away,Haiti,Honduras,0.0,0.0,FIFA World Cup qualification
2025-09-05,Haiti,Haiti,CONCACAF,stage2,home,Haiti,Honduras,0.0,0.0,FIFA World Cup qualification
2025-09-05,Azerbaijan,Azerbaijan,UEFA,stage2,away,Iceland,Azerbaijan,5.0,0.0,FIFA World Cup qualification
2025-09-05,Iceland,Iceland,UEFA,stage2,home,Iceland,Azerbaijan,5.0,0.0,FIFA World Cup qualification
2025-09-05,Taiwan,Chinese Taipei,AFC,stage2,away,Indonesia,Taiwan,6.0,0.0,Friendly
2025-09-05,Indonesia,Indonesia,AFC,stage2,home,Indonesia,Taiwan,6.0,0.0,Friendly
2025-09-05,Estonia,Estonia,UEFA,stage2,away,Italy,Estonia,5.0,0.0,FIFA World Cup qualification
2025-09-05,Italy,Italy,UEFA,stage2,home,Italy,Estonia,5.0,0.0,FIFA World Cup qualification
2025-09-05,Burundi,Burundi,CAF,stage2,away,Ivory Coast,Burundi,1.0,0.0,FIFA World Cup qualification
2025-09-05,Ivory Coast,Ivory Coast,CAF,stage2,home,Ivory Coast,Burundi,1.0,0.0,FIFA World Cup qualification
2025-09-05,Gambia,Gambia,CAF,stage2,away,Kenya,Gambia,1.0,3.0,FIFA World Cup qualification
2025-09-05,Kenya,Kenya,CAF,stage2,home,Kenya,Gambia,1.0,3.0,FIFA World Cup qualification
2025-09-05,Togo,Togo,CAF,stage2,away,Mauritania,Togo,2.0,0.0,FIFA World Cup qualification
2025-09-05,Mauritania,Mauritania,CAF,stage2,home,Mauritania,Togo,2.0,0.0,FIFA World Cup qualification
2025-09-05,Israel,Israel,UEFA,stage2,away,Moldova,Israel,0.0,4.0,FIFA World Cup qualification
2025-09-05,Moldova,Moldova,UEFA,stage2,home,Moldova,Israel,0.0,4.0,FIFA World Cup qualification
2025-09-05,Czech Republic,Czech Republic,UEFA,stage2,away,Montenegro,Czech Republic,0.0,2.0,FIFA World Cup qualification
2025-09-05,Montenegro,Montenegro,UEFA,stage2,home,Montenegro,Czech Republic,0.0,2.0,FIFA World Cup qualification
2025-09-05,Niger,Niger,CAF,stage2,away,Morocco,Niger,5.0,0.0,FIFA World Cup qualification
2025-09-05,Morocco,Morocco,CAF,stage2,home,Morocco,Niger,5.0,0.0,FIFA World Cup qualification
2025-09-05,Malawi,Malawi,CAF,stage2,away,Namibia,Malawi,1.0,2.0,FIFA World Cup qualification
2025-09-05,Namibia,Namibia,CAF,stage2,home,Namibia,Malawi,1.0,2.0,FIFA World Cup qualification
2025-09-05,Costa Rica,Costa Rica,CONCACAF,stage2,away,Nicaragua,Costa Rica,1.0,1.0,FIFA World Cup qualification
2025-09-05,Nicaragua,Nicaragua,CONCACAF,stage2,home,Nicaragua,Costa Rica,1.0,1.0,FIFA World Cup qualification
2025-09-05,Canada,Canada,CONCACAF,stage2,away,Romania,Canada,0.0,3.0,Friendly
2025-09-05,Romania,Romania,UEFA,stage2,home,Romania,Canada,0.0,3.0,Friendly
2025-09-05,Sudan,Sudan,CAF,stage2,away,Senegal,Sudan,2.0,0.0,FIFA World Cup qualification
2025-09-05,Senegal,Senegal,CAF,stage2,home,Senegal,Sudan,2.0,0.0,FIFA World Cup qualification
2025-09-05,Sweden,Sweden,UEFA,stage2,away,Slovenia,Sweden,2.0,2.0,FIFA World Cup qualification
2025-09-05,Slovenia,Slovenia,UEFA,stage2,home,Slovenia,Sweden,2.0,2.0,FIFA World Cup qualification
2025-09-05,Guinea,Guinea,CAF,stage2,away,Somalia,Guinea,0.0,3.0,FIFA World Cup qualification
2025-09-05,Somalia,Somalia,CAF,stage2,home,Somalia,Guinea,0.0,3.0,FIFA World Cup qualification
2025-09-05,Lesotho,Lesotho,CAF,stage2,away,South Africa,Lesotho,3.0,0.0,FIFA World Cup qualification
2025-09-05,South Africa,South Africa,CAF,stage2,home,South Africa,Lesotho,3.0,0.0,FIFA World Cup qualification
2025-09-05,DR Congo,Congo DR,CAF,stage2,away,South Sudan,DR Congo,1.0,4.0,FIFA World Cup qualification
2025-09-05,South Sudan,South Sudan,CAF,stage2,home,South Sudan,DR Congo,1.0,4.0,FIFA World Cup qualification
2025-09-05,Kosovo,Kosovo,UEFA,stage2,away,Switzerland,Kosovo,4.0,0.0,FIFA World Cup qualification
2025-09-05,Switzerland,Switzerland,UEFA,stage2,home,Switzerland,Kosovo,4.0,0.0,FIFA World Cup qualification
2025-09-05,Curaçao,Curacao,CONCACAF,stage2,away,Trinidad and Tobago,Curaçao,0.0,0.0,FIFA World Cup qualification
2025-09-05,Trinidad and Tobago,Trinidad and Tobago,CONCACAF,stage2,home,Trinidad and Tobago,Curaçao,0.0,0.0,FIFA World Cup qualification
2025-09-05,Mozambique,Mozambique,CAF,stage2,away,Uganda,Mozambique,4.0,0.0,FIFA World Cup qualification
2025-09-05,Uganda,Uganda,CAF,stage2,home,Uganda,Mozambique,4.0,0.0,FIFA World Cup qualification
2025-09-05,France,France,UEFA,stage2,away,Ukraine,France,0.0,2.0,FIFA World Cup qualification
2025-09-05,Ukraine,Ukraine,UEFA,stage2,home,Ukraine,France,0.0,2.0,FIFA World Cup qualification
2025-09-06,Portugal,Portugal,UEFA,stage2,away,Armenia,Portugal,0.0,5.0,FIFA World Cup qualification
2025-09-06,Armenia,Armenia,UEFA,stage2,home,Armenia,Portugal,0.0,5.0,FIFA World Cup qualification
2025-09-06,Cyprus,Cyprus,UEFA,stage2,away,Austria,Cyprus,1.0,0.0,FIFA World Cup qualification
2025-09-06,Austria,Austria,UEFA,stage2,home,Austria,Cyprus,1.0,0.0,FIFA World Cup qualification
2025-09-06,Andorra,Andorra,UEFA,stage2,away,England,Andorra,2.0,0.0,FIFA World Cup qualification
2025-09-06,England,England,UEFA,stage2,home,England,Andorra,2.0,0.0,FIFA World Cup qualification
2025-09-06,Serbia,Serbia,UEFA,stage2,away,Latvia,Serbia,0.0,1.0,FIFA World Cup qualification
2025-09-06,Latvia,Latvia,UEFA,stage2,home,Latvia,Serbia,0.0,1.0,FIFA World Cup qualification
2025-09-06,Japan,Japan,AFC,stage2,away,Mexico,Japan,0.0,0.0,Friendly
2025-09-06,Mexico,Mexico,CONCACAF,stage2,home,Mexico,Japan,0.0,0.0,Friendly
2025-09-06,Bangladesh,Bangladesh,AFC,stage2,away,Nepal,Bangladesh,0.0,0.0,Friendly
2025-09-06,Nepal,Nepal,AFC,stage2,home,Nepal,Bangladesh,0.0,0.0,Friendly
2025-09-06,Rwanda,Rwanda,CAF,stage2,away,Nigeria,Rwanda,1.0,0.0,FIFA World Cup qualification
2025-09-06,Nigeria,Nigeria,CAF,stage2,home,Nigeria,Rwanda,1.0,0.0,FIFA World Cup qualification
2025-09-06,Hungary,Hungary,UEFA,stage2,away,Republic of Ireland,Hungary,2.0,2.0,FIFA World Cup qualification
2025-09-06,Republic of Ireland,Rep of Ireland,UEFA,stage2,home,Republic of Ireland,Hungary,2.0,2.0,FIFA World Cup qualification
2025-09-06,Bosnia and Herzegovina,Bosnia and Herzegovina,UEFA,stage2,away,San Marino,Bosnia and Herzegovina,0.0,6.0,FIFA World Cup qualification
2025-09-06,San Marino,San Marino,UEFA,stage2,home,San Marino,Bosnia and Herzegovina,0.0,6.0,FIFA World Cup qualification
2025-09-06,Maldives,Maldives,AFC,stage2,away,Sri Lanka,Maldives,0.0,3.0,South Asian Super Cup
2025-09-06,Sri Lanka,Sri Lanka,AFC,stage2,home,Sri Lanka,Maldives,0.0,3.0,South Asian Super Cup
2025-09-06,South Korea,South Korea,AFC,stage2,away,United States,South Korea,0.0,2.0,Friendly
2025-09-06,United States,USA,CONCACAF,stage2,home,United States,South Korea,0.0,2.0,Friendly
2025-09-07,Kazakhstan,Kazakhstan,UEFA,stage2,away,Belgium,Kazakhstan,6.0,0.0,FIFA World Cup qualification
2025-09-07,Belgium,Belgium,UEFA,stage2,home,Belgium,Kazakhstan,6.0,0.0,FIFA World Cup qualification
2025-09-07,Comoros,Comoros,CAF,stage2,away,Central African Republic,Comoros,0.0,2.0,FIFA World Cup qualification
2025-09-07,Central African Republic,Central African Republic,CAF,stage2,home,Central African Republic,Comoros,0.0,2.0,FIFA World Cup qualification
2025-09-07,Hong Kong,Hong Kong,AFC,stage2,away,Fiji,Hong Kong,0.0,8.0,King's Cup
2025-09-07,Fiji,Fiji,OFC,stage2,home,Fiji,Hong Kong,0.0,8.0,King's Cup
2025-09-07,Bulgaria,Bulgaria,UEFA,stage2,away,Georgia,Bulgaria,3.0,0.0,FIFA World Cup qualification
2025-09-07,Georgia,Georgia,UEFA,stage2,home,Georgia,Bulgaria,3.0,0.0,FIFA World Cup qualification
2025-09-07,Northern Ireland,Northern Ireland,UEFA,stage2,away,Germany,Northern Ireland,3.0,1.0,FIFA World Cup qualification
2025-09-07,Germany,Germany,UEFA,stage2,home,Germany,Northern Ireland,3.0,1.0,FIFA World Cup qualification
2025-09-07,Netherlands,Netherlands,UEFA,stage2,away,Lithuania,Netherlands,2.0,3.0,FIFA World Cup qualification
2025-09-07,Lithuania,Lithuania,UEFA,stage2,home,Lithuania,Netherlands,2.0,3.0,FIFA World Cup qualification
2025-09-07,Slovakia,Slovakia,UEFA,stage2,away,Luxembourg,Slovakia,0.0,1.0,FIFA World Cup qualification
2025-09-07,Luxembourg,Luxembourg,UEFA,stage2,home,Luxembourg,Slovakia,0.0,1.0,FIFA World Cup qualification
2025-09-07,Liechtenstein,Liechtenstein,UEFA,stage2,away,North Macedonia,Liechtenstein,5.0,0.0,FIFA World Cup qualification
2025-09-07,North Macedonia,North Macedonia,UEFA,stage2,home,North Macedonia,Liechtenstein,5.0,0.0,FIFA World Cup qualification
2025-09-07,Finland,Finland,UEFA,stage2,away,Poland,Finland,3.0,1.0,FIFA World Cup qualification
2025-09-07,Poland,Poland,UEFA,stage2,home,Poland,Finland,3.0,1.0,FIFA World Cup qualification
2025-09-07,Iraq,Iraq,AFC,stage2,away,Thailand,Iraq,0.0,1.0,King's Cup
2025-09-07,Thailand,Thailand,AFC,stage2,home,Thailand,Iraq,0.0,1.0,King's Cup
2025-09-07,Spain,Spain,UEFA,stage2,away,Turkey,Spain,0.0,6.0,FIFA World Cup qualification
2025-09-07,Turkey,Turkey,UEFA,stage2,home,Turkey,Spain,0.0,6.0,FIFA World Cup qualification
2025-09-08,Scotland,Scotland,UEFA,stage2,away,Belarus,Scotland,0.0,2.0,FIFA World Cup qualification
2025-09-08,Belarus,Belarus,UEFA,stage2,home,Belarus,Scotland,0.0,2.0,FIFA World Cup qualification
2025-09-08,Montenegro,Montenegro,UEFA,stage2,away,Croatia,Montenegro,4.0,0.0,FIFA World Cup qualification
2025-09-08,Croatia,Croatia,UEFA,stage2,home,Croatia,Montenegro,4.0,0.0,FIFA World Cup qualification
2025-09-08,Saudi Arabia,Saudi Arabia,AFC,stage2,away,Czech Republic,Saudi Arabia,1.0,1.0,Friendly
2025-09-08,Czech Republic,Czech Republic,UEFA,stage2,home,Czech Republic,Saudi Arabia,1.0,1.0,Friendly
2025-09-08,Suriname,Suriname,CONCACAF,stage2,away,El Salvador,Suriname,1.0,2.0,FIFA World Cup qualification
2025-09-08,El Salvador,El Salvador,CONCACAF,stage2,home,El Salvador,Suriname,1.0,2.0,FIFA World Cup qualification
2025-09-08,Tunisia,Tunisia,CAF,stage2,away,Equatorial Guinea,Tunisia,0.0,1.0,FIFA World Cup qualification
2025-09-08,Equatorial Guinea,Equatorial Guinea,CAF,stage2,home,Equatorial Guinea,Tunisia,0.0,1.0,FIFA World Cup qualification
2025-09-08,Mali,Mali,CAF,stage2,away,Ghana,Mali,1.0,0.0,FIFA World Cup qualification
2025-09-08,Ghana,Ghana,CAF,stage2,home,Ghana,Mali,1.0,0.0,FIFA World Cup qualification
2025-09-08,Faroe Islands,Faroe Islands,UEFA,stage2,away,Gibraltar,Faroe Islands,0.0,1.0,FIFA World Cup qualification
2025-09-08,Gibraltar,Gibraltar,UEFA,stage2,home,Gibraltar,Faroe Islands,0.0,1.0,FIFA World Cup qualification
2025-09-08,Denmark,Denmark,UEFA,stage2,away,Greece,Denmark,0.0,3.0,FIFA World Cup qualification
2025-09-08,Greece,Greece,UEFA,stage2,home,Greece,Denmark,0.0,3.0,FIFA World Cup qualification
2025-09-08,Algeria,Algeria,CAF,stage2,away,Guinea,Algeria,0.0,0.0,FIFA World Cup qualification
2025-09-08,Guinea,Guinea,CAF,stage2,home,Guinea,Algeria,0.0,0.0,FIFA World Cup qualification
2025-09-08,Djibouti,Djibouti,CAF,stage2,away,Guinea-Bissau,Djibouti,2.0,0.0,FIFA World Cup qualification
2025-09-08,Guinea-Bissau,Guinea-Bissau,CAF,stage2,home,Guinea-Bissau,Djibouti,2.0,0.0,FIFA World Cup qualification
2025-09-08,Lebanon,Lebanon,AFC,stage2,away,Indonesia,Lebanon,0.0,0.0,Friendly
2025-09-08,Indonesia,Indonesia,AFC,stage2,home,Indonesia,Lebanon,0.0,0.0,Friendly
2025-09-08,Italy,Italy,UEFA,stage2,away,Israel,Italy,4.0,5.0,FIFA World Cup qualification
2025-09-08,Israel,Israel,UEFA,stage2,home,Israel,Italy,4.0,5.0,FIFA World Cup qualification
2025-09-08,Sweden,Sweden,UEFA,stage2,away,Kosovo,Sweden,2.0,0.0,FIFA World Cup qualification
2025-09-08,Kosovo,Kosovo,UEFA,stage2,home,Kosovo,Sweden,2.0,0.0,FIFA World Cup qualification
2025-09-08,Eswatini,Swaziland,CAF,stage2,away,Libya,Eswatini,2.0,0.0,FIFA World Cup qualification
2025-09-08,Libya,Libya,CAF,stage2,home,Libya,Eswatini,2.0,0.0,FIFA World Cup qualification
2025-09-08,Chad,Chad,CAF,stage2,away,Madagascar,Chad,3.0,1.0,FIFA World Cup qualification
2025-09-08,Madagascar,Madagascar,CAF,stage2,home,Madagascar,Chad,3.0,1.0,FIFA World Cup qualification
2025-09-08,Liberia,Liberia,CAF,stage2,away,Malawi,Liberia,2.0,2.0,FIFA World Cup qualification
2025-09-08,Malawi,Malawi,CAF,stage2,home,Malawi,Liberia,2.0,2.0,FIFA World Cup qualification
2025-09-08,Palestine,Palestine,AFC,stage2,away,Malaysia,Palestine,1.0,0.0,Friendly
2025-09-08,Malaysia,Malaysia,AFC,stage2,home,Malaysia,Palestine,1.0,0.0,Friendly
2025-09-08,Botswana,Botswana,CAF,stage2,away,Mozambique,Botswana,2.0,0.0,FIFA World Cup qualification
2025-09-08,Mozambique,Mozambique,CAF,stage2,home,Mozambique,Botswana,2.0,0.0,FIFA World Cup qualification
2025-09-08,Guatemala,Guatemala,CONCACAF,stage2,away,Panama,Guatemala,1.0,1.0,FIFA World Cup qualification
2025-09-08,Panama,Panama,CONCACAF,stage2,home,Panama,Guatemala,1.0,1.0,FIFA World Cup qualification
2025-09-08,Slovenia,Slovenia,UEFA,stage2,away,Switzerland,Slovenia,3.0,0.0,FIFA World Cup qualification
2025-09-08,Switzerland,Switzerland,UEFA,stage2,home,Switzerland,Slovenia,3.0,0.0,FIFA World Cup qualification
2025-09-08,Kuwait,Kuwait,AFC,stage2,away,Syria,Kuwait,2.0,2.0,Friendly
2025-09-08,Syria,Syria,AFC,stage2,home,Syria,Kuwait,2.0,2.0,Friendly
2025-09-08,Somalia,Somalia,CAF,stage2,away,Uganda,Somalia,2.0,0.0,FIFA World Cup qualification
2025-09-08,Uganda,Uganda,CAF,stage2,home,Uganda,Somalia,2.0,0.0,FIFA World Cup qualification
2025-09-08,Bahrain,Bahrain,AFC,stage2,away,United Arab Emirates,Bahrain,1.0,0.0,Friendly
2025-09-08,United Arab Emirates,United Arab Emirates,AFC,stage2,home,United Arab Emirates,Bahrain,1.0,0.0,Friendly
2025-09-08,Morocco,Morocco,CAF,stage2,away,Zambia,Morocco,0.0,2.0,FIFA World Cup qualification
2025-09-08,Zambia,Zambia,CAF,stage2,home,Zambia,Morocco,0.0,2.0,FIFA World Cup qualification
2025-09-09,Latvia,Latvia,UEFA,stage2,away,Albania,Latvia,1.0,0.0,FIFA World Cup qualification
2025-09-09,Albania,Albania,UEFA,stage2,home,Albania,Latvia,1.0,0.0,FIFA World Cup qualification
2025-09-09,Mauritius,Mauritius,CAF,stage2,away,Angola,Mauritius,3.0,1.0,FIFA World Cup qualification
2025-09-09,Angola,Angola,CAF,stage2,home,Angola,Mauritius,3.0,1.0,FIFA World Cup qualification
2025-09-09,Republic of Ireland,Rep of Ireland,UEFA,stage2,away,Armenia,Republic of Ireland,2.0,1.0,FIFA World Cup qualification
2025-09-09,Armenia,Armenia,UEFA,stage2,home,Armenia,Republic of Ireland,2.0,1.0,FIFA World Cup qualification
2025-09-09,Ukraine,Ukraine,UEFA,stage2,away,Azerbaijan,Ukraine,1.0,1.0,FIFA World Cup qualification
2025-09-09,Azerbaijan,Azerbaijan,UEFA,stage2,home,Azerbaijan,Ukraine,1.0,1.0,FIFA World Cup qualification
2025-09-09,Lesotho,Lesotho,CAF,stage2,away,Benin,Lesotho,4.0,0.0,FIFA World Cup qualification
2025-09-09,Benin,Benin,CAF,stage2,home,Benin,Lesotho,4.0,0.0,FIFA World Cup qualification
2025-09-09,Brazil,Brazil,CONMEBOL,stage2,away,Bolivia,Brazil,1.0,0.0,FIFA World Cup qualification
2025-09-09,Bolivia,Bolivia,CONMEBOL,stage2,home,Bolivia,Brazil,1.0,0.0,FIFA World Cup qualification
2025-09-09,Austria,Austria,UEFA,stage2,away,Bosnia and Herzegovina,Austria,1.0,2.0,FIFA World Cup qualification
2025-09-09,Bosnia and Herzegovina,Bosnia and Herzegovina,UEFA,stage2,home,Bosnia and Herzegovina,Austria,1.0,2.0,FIFA World Cup qualification
2025-09-09,Egypt,Egypt,CAF,stage2,away,Burkina Faso,Egypt,0.0,0.0,FIFA World Cup qualification
2025-09-09,Burkina Faso,Burkina Faso,CAF,stage2,home,Burkina Faso,Egypt,0.0,0.0,FIFA World Cup qualification
2025-09-09,Cameroon,Cameroon,CAF,stage2,away,Cape Verde,Cameroon,1.0,0.0,FIFA World Cup qualification
2025-09-09,Cape Verde,Cape Verde Islands,CAF,stage2,home,Cape Verde,Cameroon,1.0,0.0,FIFA World Cup qualification
2025-09-09,Uruguay,Uruguay,CONMEBOL,stage2,away,Chile,Uruguay,0.0,0.0,FIFA World Cup qualification
2025-09-09,Chile,Chile,CONMEBOL,stage2,home,Chile,Uruguay,0.0,0.0,FIFA World Cup qualification
2025-09-09,Haiti,Haiti,CONCACAF,stage2,away,Costa Rica,Haiti,3.0,3.0,FIFA World Cup qualification
2025-09-09,Costa Rica,Costa Rica,CONCACAF,stage2,home,Costa Rica,Haiti,3.0,3.0,FIFA World Cup qualification
2025-09-09,Bermuda,Bermuda,CONCACAF,stage2,away,Curaçao,Bermuda,3.0,2.0,FIFA World Cup qualification
2025-09-09,Curaçao,Curacao,CONCACAF,stage2,home,Curaçao,Bermuda,3.0,2.0,FIFA World Cup qualification
2025-09-09,Romania,Romania,UEFA,stage2,away,Cyprus,Romania,2.0,2.0,FIFA World Cup qualification
2025-09-09,Cyprus,Cyprus,UEFA,stage2,home,Cyprus,Romania,2.0,2.0,FIFA World Cup qualification
2025-09-09,Senegal,Senegal,CAF,stage2,away,DR Congo,Senegal,2.0,3.0,FIFA World Cup qualification
2025-09-09,DR Congo,Congo DR,CAF,stage2,home,DR Congo,Senegal,2.0,3.0,FIFA World Cup qualification
2025-09-09,Argentina,Argentina,CONMEBOL,stage2,away,Ecuador,Argentina,1.0,0.0,FIFA World Cup qualification
2025-09-09,Ecuador,Ecuador,CONMEBOL,stage2,home,Ecuador,Argentina,1.0,0.0,FIFA World Cup qualification
2025-09-09,Andorra,Andorra,UEFA,stage2,away,Estonia,Andorra,0.0,0.0,Friendly
2025-09-09,Estonia,Estonia,UEFA,stage2,home,Estonia,Andorra,0.0,0.0,Friendly
2025-09-09,Iceland,Iceland,UEFA,stage2,away,France,Iceland,2.0,1.0,FIFA World Cup qualification
2025-09-09,France,France,UEFA,stage2,home,France,Iceland,2.0,1.0,FIFA World Cup qualification
2025-09-09,Ivory Coast,Ivory Coast,CAF,stage2,away,Gabon,Ivory Coast,0.0,0.0,FIFA World Cup qualification
2025-09-09,Gabon,Gabon,CAF,stage2,home,Gabon,Ivory Coast,0.0,0.0,FIFA World Cup qualification
2025-09-09,Burundi,Burundi,CAF,stage2,away,Gambia,Burundi,2.0,0.0,FIFA World Cup qualification
2025-09-09,Gambia,Gambia,CAF,stage2,home,Gambia,Burundi,2.0,0.0,FIFA World Cup qualification
2025-09-09,Nicaragua,Nicaragua,CONCACAF,stage2,away,Honduras,Nicaragua,2.0,0.0,FIFA World Cup qualification
2025-09-09,Honduras,Honduras,CONCACAF,stage2,home,Honduras,Nicaragua,2.0,0.0,FIFA World Cup qualification
2025-09-09,Portugal,Portugal,UEFA,stage2,away,Hungary,Portugal,2.0,3.0,FIFA World Cup qualification
2025-09-09,Hungary,Hungary,UEFA,stage2,home,Hungary,Portugal,2.0,3.0,FIFA World Cup qualification
2025-09-09,Trinidad and Tobago,Trinidad and Tobago,CONCACAF,stage2,away,Jamaica,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification
2025-09-09,Jamaica,Jamaica,CONCACAF,stage2,home,Jamaica,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification
2025-09-09,Dominican Republic,Dominican Republic,CONCACAF,stage2,away,Jordan,Dominican Republic,3.0,0.0,Friendly
2025-09-09,Jordan,Jordan,AFC,stage2,home,Jordan,Dominican Republic,3.0,0.0,Friendly
2025-09-09,Seychelles,Seychelles,CAF,stage2,away,Kenya,Seychelles,5.0,0.0,FIFA World Cup qualification
2025-09-09,Kenya,Kenya,CAF,stage2,home,Kenya,Seychelles,5.0,0.0,FIFA World Cup qualification
2025-09-09,San Marino,San Marino,UEFA,stage2,away,Malta,San Marino,3.0,1.0,Friendly
2025-09-09,Malta,Malta,UEFA,stage2,home,Malta,San Marino,3.0,1.0,Friendly
2025-09-09,South Sudan,South Sudan,CAF,stage2,away,Mauritania,South Sudan,0.0,0.0,FIFA World Cup qualification
2025-09-09,Mauritania,Mauritania,CAF,stage2,home,Mauritania,South Sudan,0.0,0.0,FIFA World Cup qualification
2025-09-09,South Korea,South Korea,AFC,stage2,away,Mexico,South Korea,2.0,2.0,Friendly
2025-09-09,Mexico,Mexico,CONCACAF,stage2,home,Mexico,South Korea,2.0,2.0,Friendly
2025-09-09,São Tomé and Príncipe,Sao Tome and Principe,CAF,stage2,away,Namibia,São Tomé and Príncipe,3.0,0.0,FIFA World Cup qualification
2025-09-09,Namibia,Namibia,CAF,stage2,home,Namibia,São Tomé and Príncipe,3.0,0.0,FIFA World Cup qualification
2025-09-09,Australia,Australia,AFC,stage2,away,New Zealand,Australia,1.0,3.0,Soccer Ashes
2025-09-09,New Zealand,New Zealand,OFC,stage2,home,New Zealand,Australia,1.0,3.0,Soccer Ashes
2025-09-09,Moldova,Moldova,UEFA,stage2,away,Norway,Moldova,11.0,1.0,FIFA World Cup qualification
2025-09-09,Norway,Norway,UEFA,stage2,home,Norway,Moldova,11.0,1.0,FIFA World Cup qualification
2025-09-09,Paraguay,Paraguay,CONMEBOL,stage2,away,Peru,Paraguay,0.0,1.0,FIFA World Cup qualification
2025-09-09,Peru,Peru,CONMEBOL,stage2,home,Peru,Paraguay,0.0,1.0,FIFA World Cup qualification
2025-09-09,England,England,UEFA,stage2,away,Serbia,England,0.0,5.0,FIFA World Cup qualification
2025-09-09,Serbia,Serbia,UEFA,stage2,home,Serbia,England,0.0,5.0,FIFA World Cup qualification
2025-09-09,Ethiopia,Ethiopia,CAF,stage2,away,Sierra Leone,Ethiopia,2.0,0.0,FIFA World Cup qualification
