prior_rank,name,prior_off,prior_def,prior_spi,new_rank,new_off,new_def,new_spi,rank_change,off_change,def_change,spi_change,status
153,Equatorial Guinea,0.946104953241956,1.7775387318364675,37.64073170731707,52,0.8751509784276655,0.2917838557444068,55.558439024390246,101,-0.07095397481429044,-1.4857548760920607,17.917707317073173,rated
59,Guadeloupe,2.190171397255813,1.5394792276215925,54.64769918699187,53,2.190171397255813,1.5394792276215925,55.51675609756098,6,0.0,0.0,0.8690569105691068,rated
141,Togo,0.4382688332632496,0.950962638356767,39.79618699186992,54,1.3432742048215272,0.7555068617642993,55.32951219512196,87,0.9050053715582775,-0.1954557765924677,15.53332520325204,rated
70,Venezuela,1.1936862683927798,0.7993262445432736,51.89530894308943,55,1.4215251035851484,0.8310809787500979,55.327097560975616,15,0.22783883519236858,0.03175473420682429,3.431788617886184,rated
51,Ghana,1.4566714192895358,0.7458011769023867,55.7980650406504,56,1.4862103220036624,0.8937939507304348,55.25668292682927,-5,0.029538902714126625,0.1479927738280481,-0.541382113821129,rated
41,Uruguay,1.3454853337582944,0.4957505640356491,57.690203252032525,57,1.5552203475225186,0.9723385912904825,55.10661788617887,-16,0.2097350137642242,0.4765880272548334,-2.583585365853658,rated
24,Hungary,2.163053142968089,1.0038130513741326,60.4869674796748,58,1.3037778549525483,0.7489524112404417,54.94767479674797,-34,-0.8592752880155408,-0.2548606401336909,-5.539292682926835,rated
20,Ecuador,1.3786676329238614,0.2821733584222525,60.97678048780488,59,1.520896797613019,0.9648267662670221,54.80813008130081,-39,0.14222916468915758,0.6826534078447697,-6.168650406504071,rated
43,Bosnia and Herzegovina,2.005447766412583,1.1397297324766609,57.175780487804886,60,1.714237687387652,1.1602031196529246,54.70868292682927,-17,-0.291210079024931,0.02047338717626368,-2.467097560975617,rated
12,Kosovo,2.001088156049267,0.6332590598318839,63.3040406504065,61,1.629578886225967,1.0870338684435539,54.59047967479675,-49,-0.3715092698233,0.45377480861166997,-8.713560975609752,rated
106,Peru,0.7489577336726575,0.7987184336600804,46.01056097560976,62,1.7268249602852193,1.2091982476710306,54.24520325203252,44,0.9778672266125618,0.41047981401095013,8.234642276422754,rated
85,Benin,1.0889422302894978,0.8606544928946165,49.76878861788618,63,1.2463259247940153,0.777755821238465,53.85217073170732,22,0.1573836945045175,-0.0828986716561515,4.083382113821138,rated
23,Congo DR,1.8989884407295707,0.7607564168860526,60.58273983739838,64,1.3733638651544857,0.9055537622715154,53.77245528455285,-41,-0.525624575575085,0.14479734538546285,-6.8102845528455305,rated
199,St. Lucia,0.0064687663486171,2.867315150197835,17.597764227642276,65,1.6490604506047448,1.20895312277742,53.36833333333334,134,1.6425916842561277,-1.6583620274204152,35.77056910569107,rated
